,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2013-04-30,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,62388975079.61746,0.0,0.0,55.380001068115234,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-01,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61104695698.25601,0.0,0.0,54.2400016784668,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-02,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61622912940.29819,0.0,0.0,54.70000076293945,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-03,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61949616796.25601,0.0,0.0,54.9900016784668,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-04,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61949616796.25601,0.0,0.0,54.9900016784668,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-05,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61949616796.25601,0.0,0.0,54.9900016784668,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-06,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61363804319.2771,0.0,0.0,54.470001220703125,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-07,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61025832442.08435,0.0,0.0,54.16999816894531,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-08,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61420131532.97891,0.0,0.0,54.52000045776367,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-09,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61465195022.93674,0.0,0.0,54.560001373291016,57.5099983215332,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-10,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61758099112.680725,0.0,0.0,54.81999969482422,57.47800064086914,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61758099112.680725,0.0,0.0,54.81999969482422,57.42999877929688,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-12,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61758099112.680725,0.0,0.0,54.81999969482422,57.41999816894531,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,63402877818.7229,0.0,0.0,56.27999877929688,57.41999816894531,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-14,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,62940987790.38254,0.49,0.0,55.869998931884766,57.22799987792969,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-15,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,63898567613.2771,0.0,0.0,56.720001220703125,57.22799987792969,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-16,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,63019846749.06326,0.0,0.0,55.93999862670898,56.86000061035156,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,62974787556.596375,0.0,0.0,55.900001525878906,56.51199951171875,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-18,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,62974787556.596375,0.0,0.0,55.900001525878906,56.51199951171875,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-19,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,62974787556.596375,0.0,0.0,55.900001525878906,56.459999084472656,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61983412264.97891,0.0,0.0,55.02000045776367,56.459999084472656,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,62118598437.36145,0.0,0.0,55.13999938964844,56.43600006103516,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61870753540.08435,0.0,0.0,54.91999816894531,56.309999084472665,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-23,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,61667976430.25601,0.0,0.0,54.7400016784668,56.09599914550781,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,60992036973.36145,0.0,0.0,54.13999938964844,56.06399841308594,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,60992036973.36145,0.0,0.0,54.13999938964844,55.95399856567382,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26,974400000.0,1246300000.0,1183200000.0,964000000.0,3439700000.0,3402100000.0,3694300000.0,3194300000.0,32300100000.0,32238200000.0,31695300000.0,27197800000.0,12326100000.0,12602600000.0,15354300000.0,12252400000.0,3936600000.0,4122200000.0,6506400000.0,4725200000.0,2576700000.0,2424200000.0,2767200000.0,2471100000.0,17344500000.0,17415600000.0,17761100000.0,16735500000.0,7593600000.0,6553700000.0,7651800000.0,5657600000.0,5531300000.0,6981500000.0,6788700000.0,6655000000.0,19974000000.0,19635600000.0,16341000000.0,14945400000.0,7623400000.0,7754600000.0,7967700000.0,7987000000.0,1028000000.0,10600000.0,1539900000.0,20100000.0,14955600000.0,14822600000.0,13934200000.0,10462300000.0,1126561464.0,60992036973.36145,0.0,0.0,54.13999938964844,55.90800094604492,56.790000915527344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
