,Unnamed: 0,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits
1962,2012-02-07,26106360000.0,437123035920.63904,0.0,0.0
1963,2012-02-08,26106360000.0,444442146111.3739,0.0,0.0
1964,2012-02-09,26106360000.0,459816918306.1981,0.0,0.0
1965,2012-02-10,26106360000.0,460050003692.77954,0.0,0.0
1966,,,,,
1967,,,,,
1968,2012-02-13,26106360000.0,468609181917.572,0.0,0.0
1969,2012-02-14,26106360000.0,475005212232.9712,0.0,0.0
1970,2012-02-15,26106360000.0,464012604646.45386,0.0,0.0
1971,2012-02-16,26106360000.0,468245536846.3898,0.0,0.0
1972,2012-02-17,26106360000.0,468161634074.24927,0.0,0.0
1973,,,,,
1974,,,,,
1975,,,,,
1976,2012-02-21,26106360000.0,480030714417.572,0.0,0.0
1977,2012-02-22,26106360000.0,478343098540.19165,0.0,0.0
1978,2012-02-23,26106360000.0,481466522390.6708,0.0,0.0
1979,2012-02-24,26106360000.0,487079393774.1852,0.0,0.0
1980,,,,,
1981,,,,,
1982,2012-02-27,26106360000.0,490202867418.5944,0.0,0.0
1983,2012-02-28,26106360000.0,499200232227.8595,0.0,0.0
1984,2012-02-29,26106360000.0,505754756622.6196,0.0,0.0
1985,2012-03-01,26106360000.0,507647473697.8912,0.0,0.0
1986,2012-03-02,26106360000.0,508309483997.9553,0.0,0.0
1987,,,,,
1988,,,,,
1989,2012-03-05,26106360000.0,497102413954.6967,0.0,0.0
1990,2012-03-06,26106360000.0,494398503964.92,0.0,0.0
1991,2012-03-07,26106360000.0,494799444689.7125,0.0,0.0
1992,2012-03-08,26106360000.0,505335242761.9171,0.0,0.0
1993,2012-03-09,26106360000.0,508300172533.0353,0.0,0.0
1994,,,,,
1995,,,,,
1996,2012-03-12,26106360000.0,514668268453.6743,0.0,0.0
1997,2012-03-13,26106360000.0,529679395577.3163,0.0,0.0
1998,2012-03-14,26106360000.0,549706713420.63904,0.0,0.0
1999,2012-03-15,26106360000.0,545958574923.70605,0.0,0.0
2000,2012-03-16,26106360000.0,545967886388.6261,0.0,0.0
2001,,,,,
2002,,,,,
2003,2012-03-19,26106360000.0,560447612690.7349,0.0,0.0
2004,2012-03-20,26106360000.0,564978959913.4827,0.0,0.0
2005,2012-03-21,26106360000.0,561752910773.1628,0.0,0.0
2006,2012-03-22,26106360000.0,558806653725.8148,0.0,0.0
2007,2012-03-23,26106360000.0,555739148458.786,0.0,0.0
2008,,,,,
2009,,,,,
2010,2012-03-26,26106360000.0,565929924389.6484,0.0,0.0
2011,2012-03-27,26106360000.0,572922734956.7413,0.0,0.0
2012,2012-03-28,26106360000.0,575850369074.2493,0.0,0.0
2013,2012-03-29,26106360000.0,568615161655.6549,0.0,0.0
2014,2012-03-30,26106360000.0,559002443458.786,0.0,0.0
2015,,,,,
2016,,,,,
2017,2012-04-02,26106360000.0,576792071879.425,0.0,0.0
2018,2012-04-03,26106360000.0,586759073888.6261,0.0,0.0
2019,2012-04-04,26106360000.0,582087905310.2875,0.0,0.0
2020,2012-04-05,26106360000.0,590824250338.211,0.0,0.0
2021,,,,,
2022,,,,,
2023,,,,,
2024,2012-04-09,26106360000.0,593201761116.4856,0.0,0.0
2025,2012-04-10,26106360000.0,585938619303.1311,0.0,0.0
2026,2012-04-11,26106360000.0,583850112494.8883,0.0,0.0
2027,2012-04-12,26106360000.0,580652047543.2587,0.0,0.0
2028,2012-04-13,26181736000.0,565927555997.0703,0.0,0.0
2029,,,,,
2030,,,,,
2031,2012-04-16,26181736000.0,542457536893.64624,0.0,0.0
2032,2012-04-17,26181736000.0,570107291412.4603,0.0,0.0
2033,2012-04-18,26181736000.0,568835627923.6145,0.0,0.0
2034,2012-04-19,26181736000.0,549292809294.9524,0.0,0.0
2035,2012-04-20,26181736000.0,535771827898.941,0.0,0.0
2036,,,,,
2037,,,,,
2038,2012-04-23,26181736000.0,534574921144.5465,0.0,0.0
2039,2012-04-24,26181736000.0,523896543352.5238,0.0,0.0
2040,2012-04-25,26181736000.0,570387791464.1724,0.0,0.0
2041,2012-04-26,26181736000.0,568237174546.4172,0.0,0.0
2042,2012-04-27,26181736000.0,563842357464.1724,0.0,0.0
2043,,,,,
2044,,,,,
2045,2012-04-30,26181736000.0,546057495631.0272,0.0,0.0
2046,2012-05-01,26181736000.0,544327653759.6893,0.0,0.0
2047,2012-05-02,26181736000.0,547927612497.0703,0.0,0.0
2048,2012-05-03,26181736000.0,544037765420.6848,0.0,0.0
2049,2012-05-04,26181736000.0,528543795500.0,0.0,0.0
2050,,,,,
2051,,,,,
2052,2012-05-07,26181736000.0,532499110898.941,0.0,0.0
2053,2012-05-08,26181736000.0,531283527445.3583,0.0,0.0
2054,2012-05-09,26181736000.0,532218560909.5306,0.0,0.0
2055,2012-05-10,26181736000.0,533471547699.1882,0.0,0.0
2056,2012-05-11,26181736000.0,529908992297.8821,0.0,0.0
2057,,,,,
2058,,,,,
2059,2012-05-14,26181736000.0,521970296513.5193,0.0,0.0
2060,2012-05-15,26181736000.0,517248237693.89343,0.0,0.0
2061,2012-05-16,26181736000.0,510618658672.14966,0.0,0.0
2062,2012-05-17,26181736000.0,495695077142.1814,0.0,0.0
2063,2012-05-18,26181736000.0,495938173857.8186,0.0,0.0
2064,,,,,
2065,,,,,
2066,2012-05-21,26181736000.0,524831576816.69617,0.0,0.0
2067,2012-05-22,26181736000.0,520801504683.30383,0.0,0.0
2068,2012-05-23,26181736000.0,533509000972.9614,0.0,0.0
2069,2012-05-24,26181736000.0,528609263822.55554,0.0,0.0
2070,2012-05-25,26181736000.0,525775998568.161,0.0,0.0
2071,,,,,
2072,,,,,
2073,,,,,
2074,2012-05-29,26181736000.0,535107906199.1882,0.0,0.0
2075,2012-05-30,26181736000.0,541559856827.8504,0.0,0.0
2076,2012-05-31,26181736000.0,540213386666.85486,0.0,0.0
2077,2012-06-01,26181736000.0,524560415114.5783,0.0,0.0
2078,,,,,
2079,,,,,
2080,2012-06-04,26181736000.0,527646115434.2041,0.0,0.0
2081,2012-06-05,26181736000.0,526280918636.322,0.0,0.0
2082,2012-06-06,26181736000.0,534350551065.7959,0.0,0.0
2083,2012-06-07,26181736000.0,534593647781.4331,0.0,0.0
2084,2012-06-08,26181736000.0,542635165286.7279,0.0,0.0
2085,,,,,
2086,,,,,
2087,2012-06-11,26181736000.0,534079389363.678,0.0,0.0
2088,2012-06-12,26181736000.0,538745318210.3424,0.0,0.0
2089,2012-06-13,26181736000.0,535005084478.2562,0.0,0.0
2090,2012-06-14,26181736000.0,534415969450.6531,0.0,0.0
2091,2012-06-15,26181736000.0,536847136357.8186,0.0,0.0
2092,,,,,
2093,,,,,
2094,2012-06-18,26181736000.0,547740595816.69617,0.0,0.0
2095,2012-06-19,26181736000.0,549264794246.1701,0.0,0.0
2096,2012-06-20,26181736000.0,547703242418.3197,0.0,0.0
2097,2012-06-21,26181736000.0,540157256693.89343,0.0,0.0
2098,2012-06-22,26181736000.0,544299588773.2086,0.0,0.0
2099,,,,,
2100,,,,,
2101,2012-06-25,26181736000.0,533705356002.9297,0.0,0.0
2102,2012-06-26,26181736000.0,534883536120.4376,0.0,0.0
2103,2012-06-27,26181736000.0,537193104732.0862,0.0,0.0
2104,2012-06-28,26181736000.0,532097012551.712,0.0,0.0
2105,2012-06-29,26181736000.0,546076222267.9138,0.0,0.0
2106,,,,,
2107,,,,,
2108,2012-07-02,26181736000.0,554042933101.059,0.0,0.0
2109,2012-07-03,26181736000.0,560485495442.4286,0.0,0.0
2110,,,,,
2111,2012-07-05,26181736000.0,570331711428.9093,0.0,0.0
2112,2012-07-06,26181736000.0,566535347723.8617,0.0,0.0
2113,,,,,
2114,,,,,
2115,2012-07-09,26181736000.0,574025203475.3265,0.0,0.0
2116,2012-07-10,26181736000.0,568714079565.7959,0.0,0.0
2117,2012-07-11,26181736000.0,565179539213.2721,0.0,0.0
2118,2012-07-12,26181736000.0,560008640360.7483,0.0,0.0
2119,2012-07-13,26247368000.0,567102508964.2944,0.0,0.0
2120,,,,,
2121,,,,,
2122,2012-07-16,26247368000.0,568921093196.5637,0.0,0.0
2123,2012-07-17,26247368000.0,568949228535.9497,0.0,0.0
2124,2012-07-18,26247368000.0,568311777866.1957,0.0,0.0
2125,2012-07-19,26247368000.0,575867267937.6068,0.0,0.0
2126,2012-07-20,26247368000.0,566474470116.2567,0.0,0.0
2127,,,,,
2128,,,,,
2129,2012-07-23,26247368000.0,566033866696.4417,0.0,0.0
2130,2012-07-24,26247368000.0,563306040410.9192,0.0,0.0
2131,2012-07-25,26247368000.0,538980336116.1346,0.0,0.0
2132,2012-07-26,26247368000.0,538895980160.85815,0.0,0.0
2133,2012-07-27,26247368000.0,548532484089.2029,0.0,0.0
2134,,,,,
2135,,,,,
2136,2012-07-30,26247368000.0,557784705339.386,0.0,0.0
2137,2012-07-31,26247368000.0,572530076258.8348,0.0,0.0
2138,2012-08-01,26247368000.0,568827325419.5709,0.0,0.0
2139,2012-08-02,26247368000.0,569745979294.5404,0.0,0.0
2140,2012-08-03,26247368000.0,577160892794.7845,0.0,0.0
2141,,,,,
2142,,,,,
2143,2012-08-06,26247368000.0,583582108160.7361,0.0,0.0
2144,2012-08-07,26247368000.0,582044777196.5637,0.0,0.0
2145,2012-08-08,26247368000.0,581060490883.9874,0.0,0.0
2146,2012-08-09,26247368000.0,581876015223.1293,0.094643,0.0
2147,2012-08-10,26247368000.0,582785307339.2639,0.0,0.0
2148,,,,,
2149,,,,,
2150,2012-08-13,26247368000.0,590565780000.0,0.0,0.0
2151,2012-08-14,26247368000.0,592149969821.228,0.0,0.0
2152,2012-08-15,26247368000.0,591343807240.921,0.0,0.0
2153,2012-08-16,26247368000.0,596508944910.7971,0.0,0.0
2154,2012-08-17,26247368000.0,607542203232.1472,0.0,0.0
2155,,,,,
2156,,,,,
2157,2012-08-20,26247368000.0,623515616634.0485,0.0,0.0
2158,2012-08-21,26247368000.0,614994563767.7307,0.0,0.0
2159,2012-08-22,26247368000.0,627002746642.8223,0.0,0.0
2160,2012-08-23,26247368000.0,621153349509.018,0.0,0.0
2161,2012-08-24,26247368000.0,621706394160.614,0.0,0.0
2162,,,,,
2163,,,,,
2164,2012-08-27,26247368000.0,633386514973.4344,0.0,0.0
2165,2012-08-28,26247368000.0,632561578812.5763,0.0,0.0
2166,2012-08-29,26247368000.0,631314812812.4542,0.0,0.0
2167,2012-08-30,26247368000.0,622315709490.982,0.0,0.0
2168,2012-08-31,26247368000.0,623599972589.325,0.0,0.0
2169,,,,,
2170,,,,,
2171,,,,,
2172,2012-09-04,26247368000.0,632720928964.2944,0.0,0.0
2173,2012-09-05,26247368000.0,628277647982.3303,0.0,0.0
2174,2012-09-06,26247368000.0,633939559625.0305,0.0,0.0
2175,2012-09-07,26247368000.0,637848569535.9497,0.0,0.0
2176,,,,,
2177,,,,,
2178,2012-09-10,26247368000.0,621256479044.8456,0.0,0.0
2179,2012-09-11,26247368000.0,619241047562.6373,0.0,0.0
2180,2012-09-12,26247368000.0,627865129839.0198,0.0,0.0
2181,2012-09-13,26247368000.0,640229560178.6499,0.0,0.0
2182,2012-09-14,26247368000.0,648010032839.386,0.0,0.0
2183,,,,,
2184,,,,,
2185,2012-09-17,26247368000.0,655977990991.2262,0.0,0.0
2186,2012-09-18,26247368000.0,657974648892.8833,0.0,0.0
2187,2012-09-19,26247368000.0,658152772625.1526,0.0,0.0
2188,2012-09-20,26247368000.0,654965569339.2639,0.0,0.0
2189,2012-09-21,26247368000.0,656268555955.2765,0.0,0.0
2190,,,,,
2191,,,,,
2192,2012-09-24,26247368000.0,647550655839.0198,0.0,0.0
2193,2012-09-25,26247368000.0,631380445250.061,0.0,0.0
2194,2012-09-26,26247368000.0,623543751973.4344,0.0,0.0
2195,2012-09-27,26247368000.0,638673455633.9264,0.0,0.0
2196,2012-09-28,26247368000.0,625343562625.1526,0.0,0.0
2197,,,,,
2198,,,,,
2199,2012-10-01,26247368000.0,618116134616.0126,0.0,0.0
2200,2012-10-02,26247368000.0,619915945267.7307,0.0,0.0
2201,2012-10-03,26247368000.0,629421234383.7433,0.0,0.0
2202,2012-10-04,26247368000.0,625062309357.0557,0.0,0.0
2203,2012-10-05,26247368000.0,611741778107.1167,0.0,0.0
2204,,,,,
2205,,,,,
2206,2012-10-08,26247368000.0,598224399607.2388,0.0,0.0
2207,2012-10-09,26247368000.0,596049617973.3124,0.0,0.0
2208,2012-10-10,26247368000.0,600792875741.0431,0.0,0.0
2209,2012-10-11,26247368000.0,588784692865.9515,0.0,0.0
2210,2012-10-12,26247368000.0,590293938553.6194,0.0,0.0
2211,,,,,
2212,,,,,
2213,2012-10-15,26247368000.0,595027834562.5153,0.0,0.0
2214,2012-10-16,26247368000.0,609117031294.5404,0.0,0.0
2215,2012-10-17,26247368000.0,604261282232.1472,0.0,0.0
2216,2012-10-18,26247368000.0,593040538419.693,0.0,0.0
2217,2012-10-19,26339376000.0,573671627365.8142,0.0,0.0
2218,,,,,
2219,,,,,
2220,2012-10-22,26339376000.0,596426947611.6943,0.0,0.0
2221,2012-10-23,26339376000.0,576982838517.2424,0.0,0.0
2222,2012-10-24,26339376000.0,580247026551.7273,0.0,0.0
2223,2012-10-25,26339376000.0,573389388187.4084,0.0,0.0
2224,2012-10-26,26339376000.0,568177960823.0896,0.0,0.0
2225,,,,,
2226,,,,,
2227,,,,,
2228,,,,,
2229,2012-10-31,26339376000.0,560012768329.834,0.0,0.0
2230,2012-11-01,26339376000.0,561160413718.1396,0.0,0.0
2231,2012-11-02,26339376000.0,542591155647.67456,0.0,0.0
2232,,,,,
2233,,,,,
2234,2012-11-05,26339376000.0,549947359623.6877,0.0,0.0
2235,2012-11-06,26339376000.0,548282309233.8867,0.0,0.0
2236,2012-11-07,26339376000.0,524906143176.9104,0.094643,0.0
2237,2012-11-08,26339376000.0,505857108646.1792,0.0,0.0
2238,2012-11-09,26339376000.0,514614963223.3887,0.0,0.0
2239,,,,,
2240,,,,,
2241,2012-11-12,26339376000.0,510635832905.5481,0.0,0.0
2242,2012-11-13,26339376000.0,510701695412.2925,0.0,0.0
2243,2012-11-14,26339376000.0,505038725553.22266,0.0,0.0
2244,2012-11-15,26339376000.0,494446517269.8669,0.0,0.0
2245,2012-11-16,26339376000.0,496384362023.9868,0.0,0.0
2246,,,,,
2247,,,,,
2248,2012-11-19,26339376000.0,532177695494.751,0.0,0.0
2249,2012-11-20,26339376000.0,527643531634.1858,0.0,0.0
2250,2012-11-21,26339376000.0,528386707883.05664,0.0,0.0
2251,,,,,
2252,2012-11-23,26339376000.0,537605449292.3584,0.0,0.0
2253,,,,,
2254,,,,,
2255,2012-11-26,26339376000.0,554566175142.4255,0.0,0.0
2256,2012-11-27,26339376000.0,550097873788.6047,0.0,0.0
2257,2012-11-28,26339376000.0,548367011130.4321,0.0,0.0
2258,2012-11-29,26339376000.0,554406216163.4216,0.0,0.0
2259,2012-11-30,26339376000.0,550568205434.7839,0.0,0.0
2260,,,,,
2261,,,,,
2262,2012-12-03,26339376000.0,551424217068.9697,0.0,0.0
2263,2012-12-04,26339376000.0,541697465233.8867,0.0,0.0
2264,2012-12-05,26339376000.0,506835450718.1397,0.0,0.0
2265,2012-12-06,26339376000.0,514784316778.1067,0.0,0.0
2266,2012-12-07,26339376000.0,501624023353.8208,0.0,0.0
2267,,,,,
2268,,,,,
2269,2012-12-10,26339376000.0,498397463860.5652,0.0,0.0
2270,2012-12-11,26339376000.0,509281255659.668,0.0,0.0
2271,2012-12-12,26339376000.0,507032988000.0,0.0,0.0
2272,2012-12-13,26339376000.0,498275133422.7905,0.0,0.0
2273,2012-12-14,26339376000.0,479555361187.4085,0.0,0.0
2274,,,,,
2275,,,,,
2276,2012-12-17,26339376000.0,488059210551.7273,0.0,0.0
2277,2012-12-18,26339376000.0,502235474589.2029,0.0,0.0
2278,2012-12-19,26339376000.0,495095597046.4783,0.0,0.0
2279,2012-12-20,26339376000.0,490787254671.6614,0.0,0.0
2280,2012-12-21,26339376000.0,488529592436.2793,0.0,0.0
2281,,,,,
2282,,,,,
2283,2012-12-24,26339376000.0,489319741563.7207,0.0,0.0
2284,,,,,
2285,2012-12-26,26339376000.0,482574988823.0896,0.0,0.0
2286,2012-12-27,26339376000.0,484512833577.2095,0.0,0.0
2287,2012-12-28,26339376000.0,479367218481.2622,0.0,0.0
2288,,,,,
2289,,,,,
2290,2012-12-31,26339376000.0,500608052740.6311,0.0,0.0
2291,,,,,
2292,2013-01-02,26339376000.0,516468106080.96313,0.0,0.0
2293,2013-01-03,26339376000.0,509949124587.7075,0.0,0.0
2294,2013-01-04,26339376000.0,495744676823.0896,0.0,0.0
2295,,,,,
2296,,,,,
2297,2013-01-07,26339376000.0,492828540235.3821,0.0,0.0
2298,2013-01-08,26339376000.0,494154883515.7471,0.0,0.0
2299,2013-01-09,26339376000.0,486431838941.5283,0.0,0.0
2300,2013-01-10,26339376000.0,492461699637.1765,0.0,0.0
2301,2013-01-11,26293624000.0,488591901759.1095,0.0,0.0
2302,,,,,
2303,,,,,
2304,2013-01-14,26293624000.0,471172365828.888,0.0,0.0
2305,2013-01-15,26293624000.0,456307075969.4214,0.0,0.0
2306,2013-01-16,26293624000.0,475247845452.17896,0.0,0.0
2307,2013-01-17,26293624000.0,472045647068.8019,0.0,0.0
2308,2013-01-18,26293624000.0,469529014328.888,0.0,0.0
2309,,,,,
2310,,,,,
2311,,,,,
2312,2013-01-22,26293624000.0,474008310672.0886,0.0,0.0
2313,2013-01-23,26293624000.0,482685204586.0443,0.0,0.0
2314,2013-01-24,26293624000.0,423045657657.7759,0.0,0.0
2315,2013-01-25,26293624000.0,413072834043.02216,0.0,0.0
2316,,,,,
2317,,,,,
2318,2013-01-28,26293624000.0,422416461859.46655,0.0,0.0
2319,2013-01-29,26293624000.0,430342092178.7567,0.0,0.0
2320,2013-01-30,26293624000.0,428989867859.46655,0.0,0.0
2321,2013-01-31,26293624000.0,427731526413.9557,0.0,0.0
2322,2013-02-01,26293624000.0,425975485374.7559,0.0,0.0
2323,,,,,
2324,,,,,
2325,2013-02-04,26293624000.0,415364137855.6442,0.0,0.0
2326,2013-02-05,26293624000.0,429938325609.9548,0.0,0.0
2327,2013-02-06,26293624000.0,429478189195.9992,0.0,0.0
2328,2013-02-07,26293624000.0,439685745070.755,0.094643,0.0
2329,2013-02-08,26293624000.0,446033771992.35535,0.0,0.0
2330,,,,,
2331,,,,,
2332,2013-02-11,26293624000.0,450682077568.8019,0.0,0.0
2333,2013-02-12,26293624000.0,439385239632.8888,0.0,0.0
2334,2013-02-13,26293624000.0,438549471421.60034,0.0,0.0
2335,2013-02-14,26293624000.0,438155083109.9548,0.0,0.0
2336,2013-02-15,26293624000.0,432116939883.3771,0.0,0.0
2337,,,,,
2338,,,,,
2339,,,,,
2340,2013-02-19,26293624000.0,431957258756.1798,0.0,0.0
2341,2013-02-20,26293624000.0,421496189031.5552,0.0,0.0
2342,2013-02-21,26293624000.0,418876194858.49,0.0,0.0
2343,2013-02-22,26293624000.0,423336734687.3779,0.0,0.0
2344,,,,,
2345,,,,,
2346,2013-02-25,26293624000.0,415814896012.44354,0.0,0.0
2347,2013-02-26,26293624000.0,421608878570.755,0.0,0.0
2348,2013-02-27,26293624000.0,417477004026.7563,0.0,0.0
2349,2013-02-28,26293624000.0,414500209797.3328,0.0,0.0
2350,2013-03-01,26293624000.0,404236309152.977,0.0,0.0
2351,,,,,
2352,,,,,
2353,2013-03-04,26293624000.0,394451326512.44354,0.0,0.0
2354,2013-03-05,26293624000.0,404865454800.1785,0.0,0.0
2355,2013-03-06,26293624000.0,399719424554.48914,0.0,0.0
2356,2013-03-07,26293624000.0,404339595359.46655,0.0,0.0
2357,2013-03-08,26293624000.0,405410120906.31104,0.0,0.0
2358,,,,,
2359,,,,,
2360,2013-03-11,26293624000.0,411185321874.7559,0.0,0.0
2361,2013-03-12,26293624000.0,402320612062.1338,0.0,0.0
2362,2013-03-13,26293624000.0,402245485702.6672,0.0,0.0
2363,2013-03-14,26293624000.0,406142602911.1099,0.0,0.0
2364,2013-03-15,26293624000.0,416622479301.1551,0.0,0.0
2365,,,,,
2366,,,,,
2367,2013-03-18,26293624000.0,427947527235.199,0.0,0.0
2368,2013-03-19,26293624000.0,426792497071.7316,0.0,0.0
2369,2013-03-20,26293624000.0,424529328030.5786,0.0,0.0
2370,2013-03-21,26293624000.0,425139717163.4674,0.0,0.0
2371,2013-03-22,26293624000.0,433760291383.3771,0.0,0.0
2372,,,,,
2373,,,,,
2374,2013-03-25,26293624000.0,435328516523.9105,0.0,0.0
2375,2013-03-26,26293624000.0,433037212711.28845,0.0,0.0
2376,2013-03-27,26293624000.0,424529328030.5786,0.0,0.0
2377,2013-03-28,26293624000.0,415683424883.3771,0.0,0.0
2378,,,,,
2379,,,,,
2380,,,,,
2381,2013-04-01,26293624000.0,402771370218.9331,0.0,0.0
2382,2013-04-02,26293624000.0,403597735097.5113,0.0,0.0
2383,2013-04-03,26293624000.0,405663659831.7337,0.0,0.0
2384,2013-04-04,26293624000.0,401653878159.6451,0.0,0.0
2385,2013-04-05,26293624000.0,397409364227.5543,0.0,0.0
2386,,,,,
2387,,,,,
2388,2013-04-08,26293624000.0,400235905738.0448,0.0,0.0
2389,2013-04-09,26293624000.0,400958984410.13336,0.0,0.0
2390,2013-04-10,26293624000.0,409138178730.4001,0.0,0.0
2391,2013-04-11,26293624000.0,407861080770.5765,0.0,0.0
2392,2013-04-12,26282172000.0,403431350225.85297,0.0,0.0
2393,,,,,
2394,,,,,
2395,2013-04-15,26282172000.0,394091791959.7206,0.0,0.0
2396,2013-04-16,26282172000.0,400089758496.8147,0.0,0.0
2397,2013-04-17,26282172000.0,378087798580.5588,0.0,0.0
2398,2013-04-18,26282172000.0,367997354056.5148,0.0,0.0
2399,2013-04-19,26282172000.0,366570599985.5118,0.0,0.0
2400,,,,,
2401,,,,,
2402,2013-04-22,26282172000.0,374211177207.9735,0.0,0.0
2403,2013-04-23,26282172000.0,381213533695.2324,0.0,0.0
2404,2013-04-24,26282172000.0,380584611938.6559,0.0,0.0
2405,2013-04-25,26282172000.0,383325479622.5853,0.0,0.0
2406,2013-04-26,26282172000.0,391604352774.14703,0.0,0.0
2407,,,,,
2408,,,,,
2409,2013-04-29,26282172000.0,403731724780.7236,0.0,0.0
2410,2013-04-30,26282172000.0,415614992332.2029,0.0,0.0
2411,2013-05-01,26282172000.0,412339120069.3588,0.0,0.0
2412,2013-05-02,26282172000.0,418186924393.65,0.0,0.0
2413,2013-05-03,26282172000.0,422373294493.6295,0.0,0.0
2414,,,,,
2415,,,,,
2416,2013-05-06,26282172000.0,432445015737.2589,0.0,0.0
2417,2013-05-07,26282172000.0,430520753777.4353,0.0,0.0
2418,2013-05-08,26282172000.0,435382941561.2412,0.0,0.0
2419,2013-05-09,26282172000.0,428746679095.047,0.108929,0.0
2420,2013-05-10,26282172000.0,425179831514.4882,0.0,0.0
2421,,,,,
2422,,,,,
2423,2013-05-13,26282172000.0,426841215609.5352,0.0,0.0
2424,2013-05-14,26282172000.0,416628756454.8912,0.0,0.0
2425,2013-05-15,26282172000.0,402539600733.7647,0.0,0.0
2426,2013-05-16,26282172000.0,407918069816.07056,0.0,0.0
2427,2013-05-17,26282172000.0,406679049841.8617,0.0,0.0
2428,,,,,
2429,,,,,
2430,2013-05-20,26282172000.0,415755805437.1148,0.0,0.0
2431,2013-05-21,26282172000.0,412686415616.11176,0.0,0.0
2432,2013-05-22,26282172000.0,414272731137.0735,0.0,0.0
2433,2013-05-23,26282172000.0,415014268287.0941,0.0,0.0
2434,2013-05-24,26282172000.0,417839603782.2647,0.0,0.0
2435,,,,,
2436,,,,,
2437,,,,,
2438,2013-05-28,26282172000.0,414357198948.3147,0.0,0.0
2439,2013-05-29,26282172000.0,417651869685.4706,0.0,0.0
2440,2013-05-30,26282172000.0,423875117138.71765,0.0,0.0
2441,2013-05-31,26282172000.0,422138639404.953,0.0,0.0
2442,,,,,
2443,,,,,
2444,2013-06-03,26282172000.0,423067885587.1353,0.0,0.0
2445,2013-06-04,26282172000.0,421744372737.0529,0.0,0.0
2446,2013-06-05,26282172000.0,417802056962.9059,0.0,0.0
2447,2013-06-06,26282172000.0,411560036099.9794,0.0,0.0
2448,2013-06-07,26282172000.0,414704519559.7,0.0,0.0
2449,,,,,
2450,,,,,
2451,2013-06-10,26282172000.0,411963651875.77057,0.0,0.0
2452,2013-06-11,26282172000.0,410752779483.7647,0.0,0.0
2453,2013-06-12,26282172000.0,405674710020.9618,0.0,0.0
2454,2013-06-13,26282172000.0,409213410019.3176,0.0,0.0
2455,2013-06-14,26282172000.0,403666005314.5294,0.0,0.0
2456,,,,,
2457,,,,,
2458,2013-06-17,26282172000.0,405496350096.6912,0.0,0.0
2459,2013-06-18,26282172000.0,405280468417.6941,0.0,0.0
2460,2013-06-19,26282172000.0,397048541322.6471,0.0,0.0
